zi,chaizi
郍,"['舟', '阝']"
郍,"['舟', '邑']"
舠,"['舟', '刀']"
瓝,"['瓜', '勺']"
佱,"['人', '一', '正']"
佱,"['亻', '一', '正']"
舍,"['人', '舌']"
金,"['人', '王', '丷']"
刽,"['会', '刂']"
刽,"['会', '刀']"
郐,"['会', '邑']"
郐,"['会', '阝']"
刹,"['杀', '刂']"
刹,"['杀', '刀']"
命,"['人', '一', '叩']"
郃,"['合', '阝']"
郃,"['合', '邑']"
肴,"['乂', '一', '丿', '月']"
肴,"['乂', '一', '丿', '肉']"
肴,"['乂', '有']"
郄,"['乂', '厷', '阝']"
郄,"['乂', '厷', '邑']"
肏,"['入', '肉']"
斧,"['父', '斤']"
怂,"['从', '心']"
爸,"['父', '巴']"
尩,"['尣', '王']"
籴,"['入', '米']"
采,"['爪', '木']"
采,"['爫', '木']"
觅,"['爫', '见']"
觅,"['爪', '见']"
受,"['爫', '冖', '又']"
受,"['爪', '冖', '又']"
乳,"['孚', '乙']"
侌,"['今', '云']"
贪,"['今', '贝']"
欦,"['今', '欠']"
念,"['今', '心']"
瓫,"['分', '瓦']"
贫,"['分', '贝']"
攽,"['分', '攵']"
攽,"['分', '攴']"
炃,"['分', '火']"
忿,"['分', '心']"
枀,"['公', '木', '']"
瓮,"['公', '瓦']"
忩,"['公', '心']"
戗,"['仓', '戈']"
肨,"['肉', '丰']"
肨,"['月', '丰']"
肼,"['月', '井']"
肼,"['肉', '井']"
肤,"['肉', '夫']"
肤,"['月', '夫']"
朊,"['月', '元']"
肺,"['肉', '巿']"
肺,"['月', '巿']"
肢,"['肉', '支']"
肢,"['月', '支']"
肧,"['肉', '不']"
肧,"['月', '不']"
肰,"['肉', '犬']"
肰,"['月', '犬']"
肽,"['肉', '太']"
肽,"['月', '太']"
肬,"['月', '尤']"
肬,"['肉', '尤']"
肱,"['月', '厷']"
肱,"['肉', '厷']"
肫,"['肉', '屯']"
肫,"['月', '屯']"
肶,"['月', '比']"
肶,"['肉', '比']"
肿,"['肉', '中']"
肿,"['月', '中']"
肭,"['月', '內']"
肭,"['肉', '內']"
胀,"['月', '长']"
胀,"['肉', '长']"
肵,"['月', '斤']"
肵,"['肉', '斤']"
肸,"['月', '八', '十']"
肸,"['肉', '八', '十']"
肹,"['肉', '兮']"
肹,"['月', '兮']"
肣,"['月', '今']"
肣,"['肉', '今']"
朌,"['月', '分']"
朋,"['月', '月']"
胏,"['月', '𠂔']"
胏,"['肉', '丿', '㇉', '丨', '丿']"
胏,"['月', '丿', '㇉', '丨', '丿']"
胏,"['肉', '𠂔']"
肳,"['肉', '勿']"
肳,"['月', '勿']"
肷,"['月', '欠']"
肷,"['肉', '欠']"
股,"['肉', '殳']"
股,"['月', '殳']"
肮,"['肉', '亢']"
肮,"['月', '亢']"
肪,"['肉', '方']"
肪,"['月', '方']"
肥,"['月', '巴']"
肥,"['肉', '巴']"
服,"['月', '卩', '又']"
胁,"['月', '办']"
胁,"['肉', '办']"
周,"['冂', '土', '口']"
剁,"['朵', '刀']"
剁,"['朵', '刂']"
凮,"['几', '百']"
昏,"['氏', '日']"
迩,"['辶', '尔']"
郇,"['旬', '阝']"
郇,"['旬', '邑']"
鱼,"['刀', '田', '一']"
兔,"['刀', '口', '丨', '儿', '丶']"
狋,"['犭', '示']"
狋,"['犬', '示']"
匋,"['勹', '缶']"
狜,"['犬', '古']"
狜,"['犭', '古']"
狉,"['犭', '丕']"
狉,"['犬', '丕']"
狘,"['犭', '戉']"
狘,"['犬', '戉']"
臽,"['刀', '臼']"
狙,"['犭', '且']"
狙,"['犬', '且']"
狚,"['犬', '旦']"
狚,"['犭', '旦']"
狎,"['犬', '甲']"
狎,"['犭', '甲']"
狌,"['犭', '生']"
狌,"['犬', '生']"
狏,"['犬', '丿', '一', '也']"
狏,"['犭', '丿', '一', '也']"
曶,"['勿', '曰']"
曶,"['勿', '日']"
狛,"['犭', '白']"
狛,"['犬', '白']"
狐,"['犬', '瓜']"
狐,"['犭', '瓜']"
狑,"['犬', '令']"
狑,"['犭', '令']"
忽,"['勿', '心']"
狝,"['犭', '尔']"
狝,"['犬', '尔']"
狗,"['犬', '句']"
狗,"['犭', '句']"
狍,"['犭', '包']"
狍,"['犬', '包']"
匌,"['勹', '合']"
狞,"['犬', '宁']"
狞,"['犭', '宁']"
狖,"['犭', '穴']"
狖,"['犬', '穴']"
狔,"['犭', '尼']"
狔,"['犬', '尼']"
狒,"['犭', '弗']"
狒,"['犬', '弗']"
狓,"['犭', '皮']"
狓,"['犬', '皮']"
狕,"['犭', '幼']"
狕,"['犬', '幼']"
肦,"['月', '分']"
肦,"['肉', '分']"
咎,"['夂', '人', '口']"
咎,"['久', '人', '口']"
迯,"['辶', '外']"
迯,"['辵', '外']"
备,"['夂', '田']"
夝,"['夕', '生']"
匊,"['勹', '米']"
卶,"['多', '卩']"
炙,"['月', '火']"
炙,"['肉', '火']"
枭,"['鸟', '木']"
妴,"['夗', '女']"
饯,"['食', '戋']"
饯,"['饣', '戋']"
饰,"['饣', '丿', '一', '巾']"
饰,"['食', '丿', '一', '巾']"
饰,"['食', '布']"
饱,"['食', '包']"
饱,"['饣', '包']"
饲,"['食', '司']"
饲,"['饣', '司']"
饳,"['饣', '出']"
饴,"['食', '台']"
饴,"['饣', '台']"
迬,"['辵', '主']"
迬,"['辶', '主']"
冽,"['冫', '列']"
冽,"['冰', '列']"
变,"['亦', '又']"
京,"['亠', '口', '小']"
享,"['亠', '口', '子']"
冼,"['冰', '先']"
冼,"['冫', '先']"
庞,"['广', '龙']"
店,"['广', '占']"
夜,"['亠', '人', '夕', '丶']"
夜,"['亠', '亻', '夕', '丶']"
庘,"['广', '甲']"
庙,"['广', '由', '廟']"
庙,"['广', '朝', '廟']"
府,"['广', '付']"
底,"['广', '氐']"
庝,"['广', '冬']"
庖,"['广', '包']"
疞,"['疒', '亏']"
疞,"['病', '亏']"
疘,"['疒', '工']"
疘,"['病', '工']"
疛,"['病', '寸']"
疛,"['疒', '寸']"
疜,"['病', '下']"
疜,"['疒', '下']"
疟,"['疒', '匸', '一']"
疟,"['病', '匸', '一']"
疠,"['病', '万']"
疠,"['疒', '万']"
冾,"['冰', '合']"
冾,"['冫', '合']"
疝,"['病', '山']"
疝,"['疒', '山']"
疙,"['疒', '乞']"
疙,"['病', '乞']"
疚,"['病', '久']"
疚,"['疒', '久']"
疡,"['疒', '弓', '丿', '丿']"
疡,"['病', '弓', '丿', '丿']"
剂,"['齐', '刂']"
剂,"['齐', '刀']"
卒,"['亠', '人', '十']"
郊,"['交', '邑']"
郊,"['交', '阝']"
効,"['交', '力']"
忞,"['文', '心']"
兖,"['亠', '兊']"
庚,"['广', '肀', '人']"
庚,"['广', '彐', '人']"
废,"['广', '发']"
净,"['冰', '争']"
净,"['冫', '争']"
乵,"['辛', '乚']"
乵,"['辛', '乙']"
竎,"['立', '廾']"
咅,"['立', '口']"
妾,"['立', '女']"
冿,"['冰', '聿']"
冿,"['冫', '聿']"
盲,"['目', '亡']"
瓬,"['方', '瓦']"
放,"['方', '攴']"
放,"['方', '攵']"
斻,"['方', '亢']"
刻,"['亥', '刂']"
刻,"['亥', '刀']"
斺,"['方', '丿', '一', '介']"
郂,"['亥', '邑']"
郂,"['亥', '阝']"
劾,"['亥', '力']"
育,"['亠', '厶', '月']"
育,"['亠', '厶', '肉']"
氓,"['亡', '民']"
闸,"['门', '甲']"
闹,"['门', '市']"
劷,"['羊', '力']"
郱,"['并', '邑']"
郱,"['并', '阝']"
郑,"['阝', '邑']"
郑,"['关', '邑']"
券,"['𠔉', '刀']"
券,"['丷', '夫', '刀']"
劵,"['丷', '夫', '力']"
劵,"['𠔉', '力']"
卷,"['夫', '八', '卩']"
卷,"['𠔉', '㔾']"
籵,"['米', '十']"
籶,"['米', '几']"
单,"['丷', '甲', '一']"
炐,"['火', '丰']"
炜,"['火', '韦']"
炑,"['火', '木']"
炋,"['火', '不']"
炬,"['火', '巨']"
炖,"['火', '屯']"
炒,"['火', '少']"
炇,"['火', '攵']"
炇,"['火', '攴']"
炛,"['火', '化']"
炘,"['火', '斤']"
炍,"['火', '反']"
炌,"['火', '介']"
炂,"['火', '公']"
炝,"['火', '仓']"
炊,"['火', '欠']"
炈,"['火', '殳']"
炆,"['火', '文']"
炕,"['火', '亢']"
炎,"['火', '火']"
炏,"['火', '火']"
炓,"['火', '斗']"
炉,"['火', '户']"
炔,"['火', '夬']"
炄,"['火', '丑']"
沫,"['水', '末']"
沫,"['氵', '末']"
沬,"['水', '未']"
沬,"['氵', '未']"
沶,"['氵', '示']"
沶,"['水', '示']"
浅,"['水', '戋']"
浅,"['氵', '戋']"
泟,"['氵', '正']"
泟,"['水', '正']"
泋,"['水', '卉']"
泋,"['氵', '卉']"
法,"['水', '去']"
法,"['氵', '去']"
泔,"['水', '甘']"
泔,"['氵', '甘']"
泄,"['氵', '世']"
泄,"['水', '世']"
沽,"['水', '古']"
沽,"['氵', '古']"
泍,"['氵', '本']"
泍,"['水', '本']"
沭,"['水', '朮']"
沭,"['氵', '朮']"
河,"['氵', '可']"
河,"['水', '可']"
沰,"['氵', '石']"
沰,"['水', '石']"
泷,"['氵', '龙']"
泷,"['水', '龙']"
沷,"['水', '犮']"
沷,"['氵', '犮']"
泙,"['氵', '平']"
泙,"['水', '平']"
泧,"['氵', '戉']"
泧,"['水', '戉']"
沾,"['水', '占']"
沾,"['氵', '占']"
泸,"['氵', '卢']"
泸,"['水', '卢']"
乷,"['沙', '乙']"
沮,"['水', '且']"
沮,"['氵', '且']"
泪,"['水', '目']"
泪,"['氵', '目']"
油,"['水', '由']"
油,"['氵', '由']"
沺,"['水', '田']"
沺,"['氵', '田']"
泱,"['氵', '央']"
泱,"['水', '央']"
泂,"['水', '冋']"
泂,"['氵', '冋']"
泅,"['水', '囚']"
泅,"['氵', '囚']"
泗,"['氵', '四']"
泗,"['水', '四']"
泩,"['氵', '生']"
泩,"['水', '生']"
泆,"['水', '失']"
泆,"['氵', '失']"
泎,"['氵', '乍']"
泎,"['水', '乍']"
沲,"['水', '丿', '一', '也']"
沲,"['氵', '丿', '一', '也']"
泭,"['水', '付']"
泭,"['氵', '付']"
泊,"['水', '白']"
泊,"['氵', '白']"
泝,"['水', '斥']"
泝,"['氵', '斥']"
泒,"['水', '瓜']"
泒,"['氵', '瓜']"
泘,"['水', '乎']"
泘,"['氵', '乎']"
沴,"['水', '人', '彡']"
沴,"['氵', '人', '彡']"
泠,"['水', '令']"
泠,"['氵', '令']"
泜,"['氵', '氐']"
泜,"['水', '氐']"
沵,"['氵', '尔']"
沵,"['水', '尔']"
泺,"['水', '乐']"
泺,"['氵', '乐']"
沿,"['氵', '八', '口']"
沿,"['水', '八', '口']"
泃,"['水', '句']"
泃,"['氵', '句']"
泖,"['氵', '卯']"
泖,"['水', '卯']"
泈,"['水', '冬']"
泈,"['氵', '冬']"
泡,"['氵', '包']"
泡,"['水', '包']"
注,"['水', '主']"
注,"['氵', '主']"
泣,"['氵', '立']"
泣,"['水', '立']"
泫,"['水', '玄']"
泫,"['氵', '玄']"
泮,"['水', '半']"
泮,"['氵', '半']"
泞,"['氵', '宁']"
泞,"['水', '宁']"
泬,"['水', '穴']"
泬,"['氵', '穴']"
沱,"['水', '它']"
沱,"['氵', '它']"
泻,"['氵', '写']"
泻,"['水', '写']"
泌,"['水', '必']"
泌,"['氵', '必']"
泳,"['氵', '永']"
泳,"['水', '永']"
泀,"['水', '司']"
泀,"['氵', '司']"
泥,"['氵', '尼']"
泥,"['水', '尼']"
泦,"['氵', '尻']"
泦,"['水', '尻']"
泯,"['水', '民']"
泯,"['氵', '民']"
沸,"['水', '弗']"
沸,"['氵', '弗']"
泓,"['水', '弘']"
泓,"['氵', '弘']"
泏,"['水', '出']"
泏,"['氵', '出']"
沼,"['水', '召']"
沼,"['氵', '召']"
泇,"['水', '加']"
泇,"['氵', '加']"
波,"['水', '皮']"
波,"['氵', '皮']"
泼,"['氵', '发']"
泼,"['水', '发']"
泽,"['氵', '又', '二', '丨']"
泽,"['水', '又', '二', '丨']"
泾,"['水', '圣']"
泾,"['氵', '圣']"
治,"['氵', '台']"
治,"['水', '台']"
泑,"['氵', '幼']"
泑,"['水', '幼']"
怔,"['忄', '正']"
怔,"['心', '正']"
怯,"['忄', '去']"
怯,"['心', '去']"
怈,"['忄', '世']"
怈,"['心', '世']"
怙,"['忄', '古']"
怙,"['心', '古']"
怵,"['心', '术']"
怵,"['忄', '术']"
怲,"['心', '丙']"
怲,"['忄', '丙']"
怌,"['心', '丕']"
怌,"['忄', '丕']"
怖,"['心', '布']"
怖,"['忄', '布']"
怦,"['心', '平']"
怦,"['忄', '平']"
怴,"['心', '戉']"
怴,"['忄', '戉']"
怗,"['忄', '占']"
怗,"['心', '占']"
怚,"['忄', '且']"
怚,"['心', '且']"
怛,"['心', '旦']"
怛,"['忄', '旦']"
怞,"['忄', '由']"
怞,"['心', '由']"
怏,"['忄', '央']"
怏,"['心', '央']"
怳,"['忄', '兄']"
怳,"['心', '兄']"
怬,"['忄', '四']"
怬,"['心', '四']"
性,"['忄', '生']"
性,"['心', '生']"
怢,"['心', '失']"
怢,"['忄', '失']"
怍,"['心', '乍']"
怍,"['忄', '乍']"
怕,"['心', '白']"
怕,"['忄', '白']"
怜,"['心', '令']"
怜,"['忄', '令']"
怟,"['心', '氐']"
怟,"['忄', '氐']"
怐,"['忄', '句']"
怐,"['心', '句']"
怉,"['忄', '包']"
怉,"['心', '包']"
怰,"['忄', '玄']"
怰,"['心', '玄']"
怑,"['忄', '半']"
怑,"['心', '半']"
怭,"['忄', '必']"
怭,"['心', '必']"
怩,"['心', '尼']"
怩,"['忄', '尼']"
怋,"['心', '民']"
怋,"['忄', '民']"
怫,"['心', '弗']"
怫,"['忄', '弗']"
怓,"['心', '奴']"
怓,"['忄', '奴']"
怊,"['忄', '召']"
怊,"['心', '召']"
怶,"['忄', '皮']"
怶,"['心', '皮']"
怿,"['忄', '又', '二', '丨']"
怿,"['心', '又', '二', '丨']"
怪,"['忄', '圣']"
怪,"['心', '圣']"
怡,"['忄', '台']"
怡,"['心', '台']"
怮,"['心', '幼']"
怮,"['忄', '幼']"
峃,"['小', '冖', '山']"
学,"['小', '冖', '子']"
宝,"['宀', '玉']"
宗,"['宀', '示']"
定,"['宀', '疋']"
宕,"['宀', '石']"
宠,"['宀', '龙']"
宜,"['宀', '且']"
审,"['宀', '申']"
宙,"['宀', '由']"
官,"['宀', '㠯']"
穻,"['穴', '于']"
空,"['穴', '工']"
帘,"['穴', '巾']"
穸,"['穴', '夕']"
穹,"['穴', '弓']"
迱,"['辵', '它']"
迱,"['辶', '它']"
宛,"['宀', '夗']"
宔,"['宀', '主']"
实,"['宀', '头']"
宓,"['宀', '必']"
宖,"['宀', '弘']"
诓,"['讠', '匡']"
诓,"['言', '匡']"
诔,"['言', '耒']"
诔,"['讠', '耒']"
试,"['讠', '式']"
试,"['言', '式']"
剆,"['艮', '刂']"
剆,"['艮', '刀']"
郎,"['良', '邑']"
郎,"['良', '阝']"
勆,"['良', '力']"
诖,"['言', '圭']"
诖,"['讠', '圭']"
诗,"['讠', '寺']"
诗,"['言', '寺']"
诘,"['言', '吉']"
诘,"['讠', '吉']"
戾,"['户', '大']"
肩,"['戸', '月']"
肩,"['戶', '肉']"
肩,"['戶', '月']"
肩,"['户', '月']"
房,"['户', '方']"
房,"['戸', '方']"
房,"['戶', '方']"
诙,"['言', '灰']"
诙,"['讠', '灰']"
戽,"['户', '斗']"
诚,"['言', '成']"
诚,"['讠', '成']"
郓,"['军', '阝']"
郓,"['军', '邑']"
衦,"['衣', '干']"
衦,"['衤', '干']"
衧,"['衣', '于']"
衧,"['衤', '于']"
衬,"['衤', '寸']"
衬,"['衣', '寸']"
衫,"['衣', '彡']"
衫,"['衤', '彡']"
衪,"['衣', '也']"
衪,"['衤', '也']"
衩,"['衣', '叉']"
衩,"['衤', '叉']"
祆,"['礻', '天']"
祆,"['示', '天']"
祎,"['示', '韦']"
祎,"['礻', '韦']"
祉,"['礻', '止']"
祉,"['示', '止']"
祌,"['示', '中']"
祌,"['礻', '中']"
视,"['示', '见']"
视,"['礻', '见']"
祅,"['礻', '夭']"
祅,"['示', '夭']"
祈,"['礻', '斤']"
祈,"['示', '斤']"
祄,"['示', '介']"
祄,"['礻', '介']"
祇,"['示', '氏']"
祇,"['礻', '氏']"
祋,"['礻', '殳']"
祋,"['示', '殳']"
祊,"['礻', '方']"
祊,"['示', '方']"
诛,"['讠', '朱']"
诛,"['言', '朱']"
诜,"['言', '先']"
诜,"['讠', '先']"
话,"['讠', '舌']"
话,"['言', '舌']"
诞,"['讠', '延']"
诞,"['言', '延']"
诟,"['言', '后']"
诟,"['讠', '后']"
诠,"['讠', '全']"
诠,"['言', '全']"
罙,"['网', '木']"
罙,"['罒', '木']"
罙,"['㓁', '木']"
诡,"['讠', '危']"
诡,"['言', '危']"
瓭,"['冘', '瓦']"
询,"['讠', '旬']"
询,"['言', '旬']"
诣,"['言', '旨']"
诣,"['讠', '旨']"
沊,"['冘', '水']"
诤,"['言', '争']"
诤,"['讠', '争']"
该,"['言', '亥']"
该,"['讠', '亥']"
详,"['讠', '羊']"
详,"['讠', '羊']"
冞,"['冖', '米']"
诧,"['讠', '宅']"
诧,"['言', '宅']"
诨,"['讠', '军']"
诨,"['言', '军']"
诩,"['言', '羽']"
诩,"['讠', '羽']"
建,"['廴', '聿']"
肃,"['肀', '八', '丿', '丨']"
肃,"['聿', '八', '丿', '丨']"
录,"['彐', '水']"
隶,"['彐', '水']"
帚,"['彐', '冖', '巾']"
孠,"['司', '子']"
屉,"['尸', '世']"
居,"['尸', '古']"
屇,"['尸', '田']"
届,"['尸', '由']"
刷,"['尸', '巾', '刀']"
刷,"['尸', '巾', '刂']"
鸤,"['尸', '鸟']"
迡,"['辶', '尼']"
迡,"['辵', '尼']"
屄,"['尸', '穴']"
屈,"['尸', '出']"
矤,"['弓', '矢']"
弣,"['弓', '付']"
弧,"['弓', '瓜']"
弤,"['弓', '氐']"
弥,"['弓', '尔']"
弦,"['弓', '玄']"
弢,"['弓', '屮', '又']"
弢,"['弓', '山', '又']"
弨,"['弓', '召']"
弪,"['弓', '圣']"
承,"['氶', '三']"
孟,"['子', '皿']"
陋,"['阜', '丨', '一', '丙']"
陋,"['阝', '丨', '一', '丙']"
陋,"['阝', '𠃊', '丙']"
陋,"['阜', '𠃊', '丙']"
戕,"['爿', '戈']"
陌,"['阜', '百']"
陌,"['阝', '百']"
陏,"['阜', '有']"
陏,"['阝', '有']"
斨,"['爿', '斤']"
孤,"['子', '瓜']"
陓,"['阜', '夸']"
陓,"['阝', '夸']"
孢,"['子', '包']"
陕,"['阜', '夹']"
陕,"['阝', '夹']"
孡,"['子', '台']"
旹,"['山', '一', '日']"
旹,"['屮', '一', '日']"
亟,"['丂', '口', '又', '一']"
陎,"['阝', '朱']"
陎,"['阜', '朱']"
陒,"['阜', '危']"
陒,"['阝', '危']"
降,"['阝', '夅']"
降,"['阜', '夅']"
陊,"['阝', '多']"
陊,"['阜', '多']"
函,"['凵', '氶']"
陔,"['阝', '亥']"
陔,"['阜', '亥']"
限,"['阜', '艮']"
限,"['阝', '艮']"
卺,"['丞', '㔾']"
卺,"['丞', '卩']"
乸,"['也', '母']"
妹,"['女', '未']"
妺,"['女', '末']"
姃,"['女', '正']"
姏,"['女', '甘']"
姑,"['女', '古']"
妸,"['女', '可']"
妬,"['女', '石']"
妭,"['女', '犮']"
妲,"['女', '旦']"
姐,"['女', '且']"
妽,"['女', '申']"
妯,"['女', '由']"
姎,"['女', '央']"
姌,"['女', '冉']"
姓,"['女', '生']"
妷,"['女', '失']"
妰,"['女', '乍']"
姀,"['女', '禾']"
姈,"['女', '令']"
姁,"['女', '句']"
姗,"['女', '册']"
妵,"['女', '主']"
妶,"['女', '玄']"
姅,"['女', '半']"
妼,"['女', '必']"
妮,"['女', '尼']"
姄,"['女', '民']"
妱,"['女', '召']"
始,"['女', '台']"
帑,"['奴', '巾']"
弩,"['奴', '弓']"
孥,"['奴', '子']"
驽,"['奴', '马']"
姆,"['女', '母']"
虱,"['乁', '一', '虫']"
迢,"['辶', '召']"
迢,"['辵', '召']"
迦,"['辶', '加']"
迦,"['辵', '加']"
巶,"['召', '巳']"
妿,"['加', '女']"
驾,"['加', '马']"
皯,"['皮', '干']"
迳,"['辶', '圣']"
迳,"['辵', '圣']"
叁,"['厶', '大', '三']"
参,"['厶', '大', '彡']"
迨,"['辶', '台']"
迨,"['辵', '台']"
劺,"['牟', '力']"
艰,"['又', '艮']"
亝,"['厽', '二']"
叕,"['又', '又', '又', '又']"
线,"['丝', '戋']"
线,"['纟', '戋']"
绀,"['丝', '甘']"
绀,"['纟', '甘']"
绁,"['纟', '世']"
绁,"['丝', '世']"
绂,"['纟', '犮']"
绂,"['丝', '犮']"
绂,"['丝', '友', '丶']"
绂,"['纟', '友', '丶']"
练,"['丝', '东', '一']"
练,"['纟', '东', '一']"
组,"['丝', '且']"
组,"['纟', '且']"
驵,"['马', '且']"
绅,"['丝', '申']"
绅,"['纟', '申']"
细,"['丝', '田']"
细,"['纟', '田']"
织,"['纟', '只']"
织,"['丝', '只']"
驶,"['马', '史']"
驷,"['马', '四']"
驸,"['马', '付']"
陑,"['阜', '而']"
陑,"['阝', '而']"
驹,"['马', '句']"
终,"['丝', '冬']"
终,"['纟', '冬']"
绉,"['纟', '刍']"
绉,"['丝', '刍']"
驺,"['马', '刍']"
驻,"['马', '主']"
绊,"['纟', '半']"
绊,"['丝', '半']"
驼,"['马', '它']"
绋,"['丝', '弗']"
绋,"['纟', '弗']"
绌,"['丝', '出']"
绌,"['纟', '出']"
绍,"['丝', '召']"
绍,"['纟', '召']"
绎,"['丝', '又', '二', '丨']"
绎,"['纟', '又', '二', '丨']"
驿,"['马', '又', '二', '丨']"
经,"['丝', '圣']"
经,"['纟', '圣']"
绐,"['丝', '台']"
绐,"['纟', '台']"
骀,"['马', '台']"
贯,"['母', '贝']"
毑,"['母', '也']"
甾,"['巛', '田']"
砉,"['丰', '石']"
耔,"['耒', '子']"
契,"['丰', '刀', '大']"
贰,"['弋', '二', '贝']"
奏,"['龹', '夭']"
奏,"['手', '乀', '夭']"
春,"['龹', '日']"
春,"['手', '乀', '日']"
帮,"['邦', '巾']"
珏,"['王', '玉']"
珏,"['玉', '玉']"
珐,"['王', '法', '琺']"
珐,"['玉', '法', '琺']"
玵,"['王', '甘']"
玵,"['玉', '甘']"
玴,"['王', '世']"
玴,"['玉', '世']"
珂,"['王', '可']"
珂,"['玉', '可']"
珑,"['王', '龙']"
珑,"['玉', '龙']"
玶,"['王', '平']"
玶,"['玉', '平']"
玷,"['王', '占']"
玷,"['玉', '占']"
珇,"['玉', '且']"
珇,"['王', '且']"
玾,"['玉', '甲']"
玾,"['王', '甲']"
珅,"['王', '申']"
珅,"['玉', '申']"
珃,"['王', '冉']"
珃,"['玉', '冉']"
珄,"['玉', '生']"
珄,"['王', '生']"
玳,"['玉', '代']"
玳,"['王', '代']"
珀,"['王', '白']"
珀,"['玉', '白']"
顸,"['干', '页']"
珍,"['王', '人', '彡']"
珍,"['玉', '人', '彡']"
玲,"['玉', '令']"
玲,"['王', '令']"
珎,"['王', '尓']"
珎,"['玉', '尓']"
玽,"['王', '句']"
玽,"['玉', '句']"
珋,"['玉', '卯']"
珋,"['王', '卯']"
玸,"['王', '包']"
玸,"['玉', '包']"
玹,"['玉', '玄']"
玹,"['王', '玄']"
珌,"['王', '必']"
珌,"['玉', '必']"
珉,"['王', '民']"
珉,"['玉', '民']"
玿,"['王', '召']"
玿,"['玉', '召']"
珈,"['玉', '加']"
珈,"['王', '加']"
玻,"['玉', '皮']"
玻,"['王', '皮']"
珆,"['王', '台']"
珆,"['玉', '台']"
毒,"['丰', '毋']"
毒,"['丰', '母']"
型,"['刑', '土']"
沗,"['天', '水']"
匧,"['匚', '夾']"
兘,"['元', '台']"
韨,"['韦', '犮']"
韨,"['韦', '友', '丶']"
垹,"['土', '邦']"
挷,"['手', '邦']"
挷,"['扌', '邦']"
挷,"['才', '邦']"
拭,"['扌', '式']"
拭,"['手', '式']"
拭,"['才', '式']"
垚,"['土', '土', '土']"
壵,"['士', '士', '士']"
